,name,lat,long
2481,Carroll IA,42.039492,-94.8676471
2482,Hendry FL,26.539967,-81.1521142
2483,Rosebud MT,46.1732331,-106.6667462
2484,Newaygo MI,43.5627117,-85.7913723
2485,Ellis KS,38.9145967,-99.3173133
2486,Keya Paha NE,42.8754803,-99.7183514
2487,Smith TN,36.2566451,-85.9419149
2488,Floyd VA,36.9314331,-80.3502662
2489,Harris GA,32.7315494,-84.912432
2490,McMullen TX,28.384922,-98.5788529
2491,Essex NY,44.1096005,-73.7784307
2492,Prowers CO,37.9581814,-102.3921613
2493,Pike OH,39.0713413,-83.0529107
2494,Wilcox AL,31.9900824,-87.3049349
2495,New Castle DE,39.5759152,-75.6441324
2496,Rush KS,38.5235962,-99.3091835
2497,Montgomery IN,40.0402962,-86.8927145
2498,District of Columbia DC,38.9042474,-77.0165167
2499,Franklin KS,38.5580187,-95.2789618
2500,Jackson WV,38.8342339,-81.6777168
2501,Habersham GA,34.6343924,-83.5258749
2502,Marin CA,38.0518169,-122.7459738
2503,Rusk TX,32.1094232,-94.7563823
2504,Chattahoochee GA,32.3474454,-84.7880206
2505,Benewah ID,47.2184513,-116.6335414
2506,Berrien GA,31.2886522,-83.2278695
2507,Roscommon MI,44.3395168,-84.6112715
2508,Carter OK,34.2518484,-97.2879273
2509,Taos NM,36.5765287,-105.6379865
2510,Escambia AL,31.1222867,-87.1684097
2511,Grant NM,32.732087,-108.3815043
2512,Ottawa OH,41.5454953,-83.0126127
2513,Atoka OK,34.3924691,-96.0365577
2514,Okmulgee OK,35.6435003,-95.9659468
2515,Sheridan ND,47.5813594,-100.3309858
2516,Lares PR,18.2771024,-66.8696454
2517,Ozaukee WI,43.3607524,-87.4993036
2518,Sheboygan WI,43.741232,-87.7315164
2519,Douglas NV,38.9051292,-119.6090191
2520,Pasco FL,28.3077107,-82.4648324
2521,Carbon WY,41.7035904,-106.9331526
2522,Clarke GA,33.9521852,-83.3671522
2523,Jasper GA,33.3169807,-83.6891515
2524,Lackawanna PA,41.4402841,-75.6096661
2525,Duval FL,30.3352449,-81.6481132
2526,Yell AR,34.9977133,-93.4083032
2527,Boone NE,41.7039345,-98.0704764
2528,Lenoir NC,35.2400677,-77.6355095
2529,Madison NE,41.9099293,-97.6068564
2530,Wayne IL,38.4318573,-88.4324302
2531,Cabo Rojo PR,18.0088725,-67.2098839
2532,Charles City VA,37.3610537,-77.05417
2533,Bent CO,37.9318907,-103.0775841
2534,Franklin AR,35.5085579,-93.8876647
2535,Plaquemines LA,29.282447,-89.5760676
2536,Adams WI,43.9737568,-89.7672276
2537,Sumter SC,33.9161395,-80.3823757
2538,Bay FL,30.2382176,-85.6316798
2539,Pike KY,37.4860314,-82.410912
2540,Oxford ME,44.4944998,-70.7344211
2541,Smith MS,32.019029,-89.4948763
2542,Barber KS,37.2229059,-98.685052
2543,St. Tammany LA,30.4100224,-89.9519622
2544,St. Lucie FL,27.3798137,-80.4435357
2545,Marshall KY,36.882017,-88.3327524
2546,Mifflin PA,40.6016153,-77.6518322
2547,Rawlins KS,39.7861975,-101.0767378
2548,Baker FL,30.3244416,-82.3022838
2549,Hansford TX,36.2728469,-101.3569304
2550,Chambers TX,29.6963741,-94.6694454
2551,Lewis ID,46.2363277,-116.42376
2552,Greene GA,33.5767403,-83.1666127
2553,Stevens MN,45.5934609,-95.9923146
2554,McDowell NC,35.6822711,-82.0480438
2555,Larue KY,37.5444624,-85.6968413
2556,Potter SD,45.0527131,-99.9620034
2557,Towner ND,48.6821831,-99.2481583
2558,Hamilton OH,39.1969272,-84.5441868
2559,Stafford KS,38.0356303,-98.7198888
2560,Uintah UT,40.1258872,-109.5177482
2561,Appomattox VA,37.3707253,-78.8109404
2562,Madison AR,36.0125452,-93.7240531
2563,Rowan KY,38.2042659,-83.4280787
2564,Montgomery KS,37.1895369,-95.7424028
2565,Sevier TN,35.7953454,-83.5184957
2566,Santa Cruz AZ,31.525733,-110.8452278
2567,Henry IA,40.9848025,-91.5472594
2568,Macon MO,39.829795,-92.56434
2569,Hand SD,44.5467133,-99.0045751
2570,Letcher KY,37.1185357,-82.8612507
2571,Rolette ND,48.7682715,-99.8404634
2572,Franklin KY,38.234919,-84.8687863
2573,Calhoun WV,38.8441591,-81.1154775
2574,Chicot AR,33.2671393,-91.2971578
2575,Jackson GA,34.1309052,-83.5625568
2576,Gunnison CO,38.6704993,-107.0568798
2577,Thayer NE,40.1738446,-97.5962626
2578,Reno KS,37.9481849,-98.0783463
2579,Hampton VA,37.0479606,-76.2972931
2580,Coshocton OH,40.2967096,-81.9301092
2581,Hoonah-Angoon AK,58.2534617,-136.3207314
2582,Rose Island AS,-14.5365298,-168.1512918
2583,Orleans VT,44.8284417,-72.25163
2584,Webster KY,37.5194599,-87.6847902
2585,Orange TX,30.1223229,-93.8940999
2586,Portage OH,41.1689703,-81.1969618
2587,Jim Hogg TX,27.0532308,-98.7475708
2588,DeKalb GA,33.7706611,-84.2263432
2589,Hidalgo TX,26.3963839,-98.18099
2590,Morrow OR,45.4254956,-119.6023111
2591,Todd MN,46.0665694,-94.9005758
2592,Madison ID,43.788614,-111.6569925
2593,Adair KY,37.1055589,-85.2813796
2594,Northwest Arctic AK,67.0050655,-160.0210864
2595,Harper OK,36.8003504,-99.6628052
2596,Issaquena MS,32.7555393,-91.0035351
2597,Lamar TX,33.6672628,-95.5703477
2598,Covington VA,37.7810603,-79.9854337
2599,Pinal AZ,32.9185209,-111.3663396
2600,Dorado PR,18.4743757,-66.2619727
2601,DeKalb TN,35.9822191,-85.8335959
2602,Suffolk NY,40.943554,-72.6922183
2603,Alcorn MS,34.8865689,-88.5811091
2604,Adams NE,40.5206322,-98.5000441
2605,Johnson AR,35.5733586,-93.4663223
2606,Coleman TX,31.9142052,-99.3466223
2607,Teton ID,43.7609939,-111.2117653
2608,Power ID,42.694126,-112.844407
2609,Albany NY,42.5882401,-73.9740095
2610,New London CT,41.4726517,-72.1086339
2611,Costilla CO,37.2775474,-105.4289399
2612,Marlboro SC,34.60167,-79.6794351
2613,Carteret NC,34.8583428,-76.5358602
2614,Chickasaw IA,43.0597409,-92.3172101
2615,Hancock IA,43.0754105,-93.7436965
2616,Dubuque IA,42.4634808,-90.8787708
2617,Converse WY,42.9846234,-105.5247521
2618,Huntingdon PA,40.4223108,-77.9685953
2619,Bedford PA,39.9986336,-78.4947466
2620,Marshall MN,48.3627284,-96.357761
2621,Morgan UT,41.0910273,-111.5778846
2622,Beltrami MN,47.8795077,-95.00505
2623,Dukes MA,41.3809696,-70.7014995
2624,Delta CO,38.8615949,-107.8648924
2625,Lowndes AL,32.147888,-86.6505859
2626,Trinity CA,40.6478033,-123.114476
2627,Andrews TX,32.3122581,-102.6402058
2628,Granville NC,36.299884,-78.6576338
2629,Flathead MT,48.3146779,-114.0542951
2630,Northumberland PA,40.8515244,-76.709877
2631,Union OR,45.3040809,-117.9991488
2632,Kiowa OK,34.9214893,-98.9816168
2633,Pawnee KS,38.1814768,-99.2347717
2634,Wyandotte KS,39.1153842,-94.7630866
2635,Southeast Fairbanks AK,63.8649972,-143.2186282
2636,Lucas OH,41.6823213,-83.4689033
2637,Kanabec MN,45.9477598,-93.2977883
2638,Benzie MI,44.6486211,-86.4943263
2639,Lincoln MN,44.4082382,-96.2720323
2640,Webster GA,32.0466911,-84.5538279
2641,Sanders MT,47.7564968,-115.1803062
2642,Wright IA,42.7330073,-93.7347352
2643,Cass MN,46.9517447,-94.3337048
2644,Yazoo MS,32.7656747,-90.3879282
2645,Harney OR,43.0644492,-118.9871695
2646,Codington SD,44.9662852,-97.1988375
2647,Bennett SD,43.1869121,-101.677181
2648,Talbot MD,38.7483486,-76.1784757
2649,Little River AR,33.699497,-94.2297741
2650,Roanoke VA,37.3435877,-79.9439958
2651,Crawford IN,38.2894327,-86.4408711
2652,Cidra PR,18.174404,-66.1616217
2653,Lafayette FL,29.9900661,-83.1785097
2654,Jeff Davis TX,30.6253574,-104.191873
2655,Cocke TN,35.916198,-83.1192242
2656,Hancock TN,36.5213528,-83.2274928
2657,Wirt WV,39.0200337,-81.3829749
2658,Gentry MO,40.2081271,-94.4053211
2659,Bertie NC,36.0590432,-76.9623641
2660,Huron MI,43.907616,-82.8570449
2661,Trigg KY,36.8076808,-87.8586515
2662,Houston AL,31.1581831,-85.2964111
2663,Lincoln KY,37.4571737,-84.6583354
2664,Jefferson KS,39.239644,-95.375314
2665,Iberia LA,30.0071265,-91.9767838
2666,Freestone TX,31.7017487,-96.1449568
2667,Nevada CA,39.2975082,-120.7713429
2668,Jasper TX,30.7529323,-94.0222943
2669,Sandusky OH,41.3553193,-83.1427763
2670,Staunton VA,38.1579778,-79.0618761
2671,Montgomery OH,39.7537357,-84.2905915
2672,Mellette SD,43.5846896,-100.7609555
2673,Marshall MS,34.7661897,-89.504231
2674,Kingman KS,37.5529509,-98.1445285
2675,Wayne NY,43.4587577,-77.0631637
2676,Daviess IN,38.6960898,-87.076943
2677,Jackson CO,40.6634319,-106.3292476
2678,Mississippi MO,36.826264,-89.2959286
2679,Ross OH,39.3238969,-83.0595362
2680,Jefferson KY,38.1895321,-85.6576243
2681,Fulton KY,36.5525115,-89.1876586
2682,Adams IA,41.0216555,-94.6969059
2683,Baker GA,31.3195798,-84.4548812
2684,Decatur GA,30.8806431,-84.5838902
2685,Trinity TX,31.096675,-95.1516869
2686,Mason WV,38.770914,-82.0290067
2687,Teller CO,38.8699759,-105.1873651
2688,Henderson NC,35.3364146,-82.4797406
2689,Edwards IL,38.4170954,-88.0479408
2690,Fleming KY,38.3678475,-83.6992045
2691,Tripp SD,43.3497292,-99.8762186
2692,Georgetown SC,33.4175309,-79.2963325
2693,Polk MN,47.7742536,-96.4000265
2694,Redwood MN,44.4035357,-95.2542415
2695,Franklin LA,32.1390764,-91.6723711
2696,Forest PA,41.513304,-79.249705
2697,Alamance NC,36.0439535,-79.4005733
2698,Clay IL,38.7468187,-88.4823254
2699,Knox MO,40.1368559,-92.1468345
2700,Ohio IN,38.940527,-84.9642994
2701,Sioux ND,46.1106181,-101.061284
2702,Warrick IN,38.0977282,-87.2720486
2703,Fajardo PR,18.3863776,-65.588454
2704,Zavala TX,28.8646523,-99.7598304
2705,Banner NE,41.5397495,-103.7262626
2706,Benton MS,34.8105184,-89.2002848
2707,Crittenden KY,37.3581494,-88.1050103
2708,Middlesex VA,37.6069753,-76.5280819
2709,Grand Forks ND,47.9260026,-97.450851
2710,Greeley KS,38.4804041,-101.8059697
2711,Screven GA,32.7447512,-81.6175849
2712,Yuma AZ,32.7739424,-113.910905
2713,Christian MO,36.9697388,-93.1876139
2714,Lafayette MS,34.353078,-89.4853847
2715,Lincoln MS,31.5352155,-90.4535663
2716,Davis UT,41.0375594,-112.2019434
2717,Adams OH,38.8344683,-83.4780816
2718,Guernsey OH,40.0566648,-81.497875
2719,Clarke IA,41.0291908,-93.7840961
2720,Pottawatomie KS,39.3821868,-96.3371126
2721,Wharton TX,29.2784805,-96.2296745
2722,Blount TN,35.6881849,-83.9229731
2723,Norman MN,47.3294529,-96.4637757
2724,Monroe AL,31.5803324,-87.3832656
2725,Essex VT,44.7240209,-71.7327362
2726,Laclede MO,37.6596977,-92.594843
2727,Wood WV,39.2116023,-81.516234
2728,Chariton MO,39.5179685,-92.9616205
2729,Mono CA,37.9158363,-118.8751668
2730,Columbia AR,33.2230377,-93.2328433
2731,Titus TX,33.214599,-94.9667825
2732,Ingham MI,42.6035338,-84.3738107
2733,Comanche KS,37.1814417,-99.2512929
2734,Willacy TX,26.4818607,-97.5947313
2735,Lewis NY,43.7826811,-75.4441402
2736,Jefferson IN,38.7836039,-85.44009
2737,Pleasants WV,39.3681331,-81.1611724
2738,Giles VA,37.3180719,-80.698321
2739,Washington RI,41.396792,-71.6202819
2740,Twiggs GA,32.6658469,-83.4258792
2741,St. Clair AL,33.7129627,-86.3156631
2742,Harrison IN,38.1864535,-86.1037661
2743,Monroe FL,24.7688833,-80.9532703
2744,Humacao PR,18.1354025,-65.7862286
2745,Gasconade MO,38.4411826,-91.5057795
2746,Morrow OH,40.5252659,-82.7977288
2747,Clark MO,40.4072747,-91.729472
2748,Massac IL,37.216119,-88.7056578
2749,Dickson TN,36.1455325,-87.3641546
2750,Barry MO,36.6993756,-93.8343344
2751,Grundy IA,42.4033387,-92.7902437
2752,Johnson IL,37.4607092,-88.8821305
2753,Desha AR,33.8287519,-91.2441034
2754,Perry TN,35.6637521,-87.8693256
2755,Grant WV,39.1059882,-79.195064
2756,Irion TX,31.3034241,-100.9813037
2757,Monroe WV,37.5540622,-80.5503295
2758,Hyde NC,35.4081567,-76.1536867
2759,Erie OH,41.5540061,-82.5258973
2760,St. Louis MO,38.6406881,-90.4460731
2761,Stanly NC,35.3104492,-80.2543742
2762,Hall TX,34.6556227,-100.7638926
2763,Kalawao HI,21.2187644,-156.9740097
2764,Polk OR,44.9003752,-123.3986729
2765,Crenshaw AL,31.7328256,-86.3192219
2766,Dickinson MI,46.0128246,-87.8661227
2767,Broome NY,42.1619773,-75.8302833
2768,Abbeville SC,34.229041,-82.4540577
2769,Bay MI,43.6997112,-83.9787007
2770,Matagorda TX,28.7747601,-96.0015316
2771,Howard AR,34.0830639,-93.9909315
2772,Bossier LA,32.6984813,-93.6265609
2773,Albany WY,41.6655141,-105.7218826
2774,Effingham GA,32.3616802,-81.343372
2775,Florida PR,18.3739534,-66.5600846
2776,Schuyler MO,40.4693611,-92.5190156
2777,Conecuh AL,31.4309257,-86.9887221
2778,Jackson FL,30.7892485,-85.2088141
2779,Niobrara WY,43.062159,-104.4683727
2780,Clermont OH,39.0520537,-84.1494847
2781,Burleson TX,30.4934867,-96.6220912
2782,Hill MT,48.6319595,-110.106321
2783,Bland VA,37.1306124,-81.1258532
2784,Yellowstone MT,45.9369867,-108.2766564
2785,St. Francois MO,37.8107068,-90.4738684
2786,Cannon TN,35.808394,-86.0624044
2787,Steele MN,44.0152607,-93.2204527
2788,Tazewell VA,37.1253949,-81.5629237
2789,Licking OH,40.0915047,-82.4834352
2790,Hall NE,40.8660265,-98.5026645
2791,St. Croix WI,45.0289589,-92.4472842
2792,Blackford IN,40.4726717,-85.3237297
2793,Lee GA,31.8184185,-84.1466814
2794,Lancaster VA,37.7048433,-76.4126628
2795,Pocahontas WV,38.332606,-80.0101207
2796,Sequoyah OK,35.5024345,-94.7507569
2797,Republic KS,39.8289061,-97.650883
2798,Perry IN,38.0814361,-86.6265397
2799,Union MS,34.4895325,-89.0023393
2800,Uinta WY,41.2847255,-110.5589468
2801,Allen IN,41.0919086,-85.0717907
2802,Brown IL,39.9620694,-90.7503095
2803,Nolan TX,32.3123379,-100.4181078
2804,Hanover VA,37.7602149,-77.4913168
2805,Rutherford TN,35.8433688,-86.4172127
2806,Saluda SC,34.0052784,-81.7279033
2807,Waynesboro VA,38.0671571,-78.9014197
2808,Schuyler NY,42.4197755,-76.938603
2809,Morgan KY,37.9229402,-83.2589444
2810,Snyder PA,40.7554068,-77.0729288
2811,Rappahannock VA,38.6845215,-78.1688241
2812,Chippewa MI,46.3218192,-84.5206297
2813,Mobile AL,30.6845725,-88.1965682
2814,Franklin IN,39.409762,-85.0669641
2815,Pueblo CO,38.1706581,-104.4898924
2816,Placer CA,39.0620323,-120.7227181
2817,Dorchester SC,33.0821859,-80.4046966
2818,Bexar TX,29.4486708,-98.5201465
2819,Lake MI,43.9951867,-85.8113997
2820,Baltimore MD,39.4431666,-76.6165693
2821,Milwaukee WI,43.0176601,-87.4815541
2822,Blount AL,33.9773575,-86.56644
2823,Cherokee KS,37.1693922,-94.8456975
2824,Coamo PR,18.1037997,-66.3575862
2825,Guánica PR,17.9480521,-66.9229889
2826,Columbia PA,41.0455174,-76.4042599
2827,Moore TN,35.2888885,-86.358684
2828,Wheeler OR,44.7364146,-120.0268608
2829,Sumter FL,28.7141008,-82.0743472
2830,Franklin MO,38.4130031,-91.072832
2831,Pike AL,31.7986508,-85.9416035
2832,Griggs ND,47.4563342,-98.2322863
2833,Moore NC,35.3082717,-79.4927248
2834,Kalkaska MI,44.6788808,-85.0889915
2835,Hardeman TN,35.2187853,-88.988697
2836,Marion IA,41.3314552,-93.093849
2837,Knox TX,33.6118897,-99.7303563
2838,Pierce NE,42.2714129,-97.6109917
2839,Kankakee IL,41.1395105,-87.8611165
2840,McIntosh ND,46.1086815,-99.4164868
2841,Mason MI,43.9966363,-86.7508138
2842,Morton KS,37.1852495,-101.8095163
2843,Graham NC,35.3483644,-83.8309147
2844,Red Willow NE,40.1694196,-100.4685764
2845,Sequatchie TN,35.3723358,-85.410082
2846,Osage MO,38.4642535,-91.8595036
2847,Juncos PR,18.2241334,-65.9085417
2848,Garfield UT,37.8316645,-111.4509076
2849,Cullman AL,34.1319229,-86.8692666
2850,Covington MS,31.633331,-89.5488968
2851,Bullitt KY,37.9699446,-85.7026357
2852,Lafayette MO,39.0687048,-93.8026388
2853,Maunabo PR,17.9997862,-65.8964028
2854,Washington KY,37.7542085,-85.1754162
2855,Harding SD,45.5966105,-103.4738711
2856,Mower MN,43.6662486,-92.7595136
2857,Oklahoma OK,35.5546109,-97.4094007
2858,Winneshiek IA,43.2929889,-91.850788
2859,Halifax VA,36.766461,-78.9396142
2860,Hertford NC,36.3635174,-76.981616
2861,Wabasha MN,44.289693,-92.2333405
2862,Harnett NC,35.3686348,-78.8716104
2863,Richland MT,47.785633,-104.5634082
2864,Sangamon IL,39.7568675,-89.6624251
2865,Hatillo PR,18.4411409,-66.7982102
2866,Knox TN,35.9927265,-83.9377209
2867,Johnston NC,35.5134188,-78.3673482
2868,Boone IL,42.3189831,-88.8242951
2869,Morgan IL,39.7176678,-90.2050054
2870,Overton TN,36.3448504,-85.2830756
2871,Cottle TX,34.0919063,-100.2764416
2872,Wright MO,37.2676331,-92.479989
2873,Ballard KY,37.0513234,-89.0103673
2874,Pulaski VA,37.0633853,-80.7134439
2875,Buffalo NE,40.855226,-99.0749833
2876,Nevada AR,33.6666991,-93.3050716
2877,Geauga OH,41.4993217,-81.1735054
2878,Bennington VT,43.0353254,-73.1114603
2879,Nome AK,64.7836858,-164.1889119
2880,Fluvanna VA,37.830584,-78.2834938
2881,DeKalb IN,41.4011894,-85.0001854
2882,Franklin AL,34.4419892,-87.8428144
2883,Mackinac MI,46.1678678,-85.3037625
2884,Pike IN,38.3979613,-87.2325472
2885,Robertson TX,31.025481,-96.5149408
2886,Oakland MI,42.6604518,-83.3842103
2887,Elk KS,37.4560259,-96.2446421
2888,Martin IN,38.705322,-86.8018468
2889,Cataño PR,18.4446135,-66.148819
2890,Valley NE,41.5640938,-98.9834841
2891,Washington MD,39.6036207,-77.8146709
2892,San Juan UT,37.6026332,-109.7915742
2893,Tattnall GA,32.0437683,-82.0592081
2894,Stephens TX,32.7380521,-98.8393443
2895,Lincoln WA,47.5827433,-118.4176925
2896,Glascock GA,33.2274908,-82.6069126
2897,Highland VA,38.3662431,-79.5644718
2898,McIntosh GA,31.4885058,-81.3722892
2899,Montgomery NC,35.3344151,-79.9066023
2900,Chilton AL,32.8540514,-86.7266071
2901,Surry NC,36.415416,-80.6864631
2902,Prairie MT,46.8123837,-105.5039937
2903,Allamakee IA,43.2749637,-91.382751
2904,Llano TX,30.7075845,-98.6846901
2905,Minnehaha SD,43.6674723,-96.7957261
2906,Clare MI,43.9911368,-84.8383253
2907,Sussex NJ,41.1374609,-74.6919141
2908,Saratoga NY,43.1061353,-73.8553872
2909,Duchesne UT,40.2893927,-110.4295838
2910,Ramsey ND,48.2661631,-98.739031
2911,Grundy TN,35.3933855,-85.7103793
2912,Buchanan VA,37.2681198,-82.0381508
2913,Jackson LA,32.3042901,-92.5616997
2914,Dickey ND,46.1077559,-98.4965182
2915,Atchison MO,40.431846,-95.4375546
2916,Briscoe TX,34.5251725,-101.205893
2917,Caddo OK,35.1679202,-98.3810447
2918,Hamilton NY,43.6578786,-74.5024556
2919,Cass MO,38.6464737,-94.3545467
2920,Buckingham VA,37.573928,-78.5291687
2921,Camden NC,36.3423438,-76.1624876
2922,Boulder CO,40.0949699,-105.3976911
2923,St. Johns FL,29.8904875,-81.4000404
2924,Grundy MO,40.1125409,-93.5650538
2925,Haywood TN,35.5866782,-89.2826913
2926,Luce MI,46.9406018,-85.5823683
2927,Sullivan NH,43.3611883,-72.2220839
2928,Hancock GA,33.2692195,-83.0004653
2929,Hancock WV,40.5169584,-80.5701643
2930,Aguada PR,18.3756809,-67.1837074
2931,Montgomery MO,38.9351835,-91.465427
2932,Waller TX,30.0135901,-95.9821493
2933,Perry AR,34.9463629,-92.9268773
2934,Tinian MP,14.9367835,145.601021
2935,Cloud KS,39.4873286,-97.6413898
2936,De Witt IL,40.1814993,-88.9018526
2937,Hampshire WV,39.3121395,-78.6119886
2938,Terry TX,33.171229,-102.339284
2939,Anderson SC,34.521235,-82.6386029
2940,George MS,30.8554305,-88.6422679
2941,Jo Daviess IL,42.3623905,-90.2114705
2942,Victoria TX,28.7963699,-96.9711977
2943,Randolph IN,40.1640793,-85.0057896
2944,Dallas MO,37.6835825,-93.0338146
2945,Grant KY,38.649167,-84.6259245
2946,Camden GA,30.913358,-81.6420193
2947,Cass ND,46.9270033,-97.2523747
2948,Custer SD,43.6849428,-103.46225
2949,Mountrail ND,48.2100726,-102.3648952
2950,Bethel AK,60.9291413,-160.1526246
2951,Worth MO,40.4804994,-94.4191982
2952,Natrona WY,42.9776447,-106.7682192
2953,Mitchell IA,43.3485643,-92.7844663
2954,Catahoula LA,31.666517,-91.846703
2955,Lemhi ID,44.9285059,-113.8870422
2956,Copiah MS,31.8669151,-90.4487578
2957,Bristol Bay AK,58.7416473,-156.9669094
2958,Piute UT,38.3358805,-112.1293755
2959,Carter KY,38.3095486,-83.0487958
2960,Genesee MI,43.0210768,-83.7063718
2961,Assumption LA,29.8988529,-91.0524649
2962,Montgomery AR,34.5456557,-93.664153
2963,Liberty GA,31.8074582,-81.4578709
2964,Tillman OK,34.3710852,-98.931701
2965,Delaware IN,40.2275433,-85.3992617
2966,Gurabo PR,18.2725815,-65.9811768
2967,McCracken KY,37.0541106,-88.7124544
2968,Washington LA,30.8521435,-90.0462534
2969,Vermilion IL,40.1867542,-87.7267779
2970,Sabine LA,31.5604024,-93.5595793
2971,Polk TX,30.7845525,-94.8373376
2972,Yates NY,42.638237,-77.1043238
2973,King WA,47.4905993,-121.833996
2974,Deschutes OR,43.9151181,-121.2255751
2975,Tioga NY,42.1780565,-76.2974556
2976,Lincoln SD,43.2794204,-96.7222862
2977,Spencer IN,38.0096966,-87.0103746
2978,Reeves TX,31.308366,-103.712706
2979,Okaloosa FL,30.665851,-86.5941872
2980,Mitchell NC,36.013102,-82.1635541
2981,Jefferson OK,34.1050824,-97.8388896
2982,White AR,35.2551175,-91.7530339
2983,Montcalm MI,43.3127822,-85.1494679
2984,Collier FL,26.118786,-81.4009553
2985,Caledonia VT,44.4687907,-72.1121676
2986,Collin TX,33.1945322,-96.5794437
2987,Sarasota FL,27.1843855,-82.3658351
2988,Cheboygan MI,45.4760217,-84.4954307
2989,Sullivan IN,39.0892251,-87.4158429
2990,Nottoway VA,37.1411668,-78.0538655
2991,Lamar AL,33.7870852,-88.0874309
2992,Carter MO,36.9448579,-90.9457051
2993,St. John the Baptist LA,30.1440682,-90.4909596
2994,Eaton MI,42.5895301,-84.8464499
2995,Yakutat AK,60.0174528,-140.416942
2996,Harlan NE,40.1787663,-99.4034177
2997,Daviess MO,39.9628387,-93.970053
2998,Madison OH,39.8966074,-83.4008847
2999,Chittenden VT,44.4633289,-73.0694099
3000,Maui HI,20.8559308,-156.6015502
3001,Coffey KS,38.2364502,-95.7291373
3002,Grant OK,36.7882544,-97.7881508
3003,Mitchell GA,31.228997,-84.192038
3004,Lynchburg VA,37.3990161,-79.1954582
3005,Brewster TX,29.8089965,-103.2524579
3006,Las Marías PR,18.2275938,-66.9775799
3007,Concordia LA,31.4698053,-91.626315
3008,Hamilton TX,31.7073424,-98.1117562
3009,Anderson KS,38.2151139,-95.2920464
3010,Hinds MS,32.2677879,-90.4660171
3011,Ohio WV,40.0989316,-80.6207278
3012,Morgan WV,39.5550021,-78.2573449
3013,Strafford NH,43.2932725,-71.0355891
3014,Moore TX,35.8356759,-101.8905018
3015,Grand UT,38.9743261,-109.5734502
3016,Poinsett AR,35.5688702,-90.6811037
3017,Travis TX,30.2395128,-97.6912697
3018,Salem VA,37.2853329,-80.0552407
3019,Montgomery VA,37.1755344,-80.3877913
3020,Catron NM,33.9016208,-108.3919284
3021,Menominee MI,45.5362068,-87.5018115
3022,Steuben IN,41.643467,-85.0024051
3023,Columbia GA,33.5476313,-82.2522957
3024,Delta TX,33.3859329,-95.6733504
3025,Vinton OH,39.2520418,-82.4859614
3026,Culebra PR,18.3265989,-65.30772
3027,Hart GA,34.3487328,-82.96329
3028,Montgomery IL,39.2280681,-89.4781407
3029,Ontonagon MI,47.2166022,-89.5004631
3030,Benton OR,44.4938816,-123.4246641
3031,Indiana PA,40.6514319,-79.0875451
3032,Harrison MO,40.34562,-93.9925818
3033,Cabarrus NC,35.3883455,-80.5527284
3034,Okeechobee FL,27.3855924,-80.8873884
3035,Jefferson AR,34.277239,-91.929673
3036,Wright MN,45.1750914,-93.9663965
3037,Vermillion IN,39.8540452,-87.4620713
3038,Napa CA,38.5070999,-122.3259045
3039,Cass NE,40.9098778,-96.1406086
3040,Gogebic MI,46.461513,-89.806863
3041,Maricopa AZ,33.3451756,-112.4989297
3042,Menard IL,40.0225693,-89.7941326
3043,Lunenburg VA,36.9455547,-78.2405281
3044,Pima AZ,32.1280427,-111.7836574
3045,Wayne NE,42.210746,-97.1262433
3046,Geary KS,39.0021387,-96.7680996
3047,Frederick MD,39.4702139,-77.3976277
3048,Solano CA,38.2672255,-121.939594
3049,Barton KS,38.4812394,-98.7678374
3050,Simpson MS,31.9025047,-89.9177086
3051,Stone MS,30.790184,-89.112297
3052,Bollinger MO,37.3184272,-90.0246452
3053,Bleckley GA,32.4354034,-83.3317174
3054,Butler KS,37.7736487,-96.8388402
3055,Rankin MS,32.2671233,-89.946063
3056,Wayne TN,35.2428473,-87.8198433
3057,Mahaska IA,41.3307969,-92.6363663
3058,Henry GA,33.4529466,-84.1540207
3059,McMinn TN,35.4244722,-84.6199488
3060,Pontotoc OK,34.7214461,-96.691971
3061,Los Alamos NM,35.8700469,-106.3079679
3062,Rincón PR,18.3405618,-67.2773016
3063,Middlesex MA,42.4817182,-71.3949161
3064,Nacogdoches TX,31.6205598,-94.6202497
3065,Dougherty GA,31.5325876,-84.20904
3066,Choctaw AL,31.9909539,-88.2488894
3067,Ford KS,37.6884159,-99.8847484
3068,Holmes MS,33.1259415,-90.0911968
3069,Anson NC,34.9749722,-80.1097633
3070,Haines AK,59.0984037,-135.5757906
3071,St. John VI,18.3304347,-64.735261
3072,Winn LA,31.9411871,-92.6412694
3073,Blair PA,40.4986536,-78.3095974
3074,Cassia ID,42.282313,-113.6263276
3075,Lander NV,39.9002105,-117.0472398
3076,Montgomery NY,42.9008912,-74.4353575
3077,Crow Wing MN,46.4916528,-94.0707182
3078,Ripley MO,36.6501703,-90.874834
3079,Tyrrell NC,35.8704196,-76.1653454
3080,Brown TX,31.7641372,-98.998456
3081,Audubon IA,41.679178,-94.9043119
3082,Pittsburg OK,34.9255401,-95.7481302
3083,Adair MO,40.1906655,-92.6035922
3084,Leslie KY,37.0878462,-83.3886172
3085,St. Louis MN,47.578635,-92.51457
3086,Lorain OH,41.4388045,-82.179722
3087,Robertson TN,36.5275092,-86.8693538
3088,Macomb MI,42.6715526,-82.9114562
3089,Blaine MT,48.4282823,-108.9676475
3090,Cooper MO,38.8453861,-92.8123231
3091,Randolph WV,38.7810953,-79.8677881
